sdc_dealno,date,targetName,acquirorName,URL_found,IdentifiableIntangibleassetsI,Goodwill,totalDealValueFromFiling,TotalIIAifreportedasaggreg,InProcessRD,valuePatents,TrademarksTradenamesBrand,Technology,Workforce,Noncompeteagreements,MaintenanceSupportContracts,CustomerRelationshipscontract,Contractcontractualrights,Cashacquired,Backlog,IntellectualProperty,RoyaltyAgreement,Other,tgt_cik,origACQcik,acq_cik,acq_cik2,acq_cik3,acq_cik4,acq_cik5,RA,Notes,source,url10s_1,TargetCIK,AcquirerCIK,yearDeal,TargetIndustryGroup,AcquirorSICcode,ofOther,ofUnknown,bothGW_IIA_missing,fromRecent,hand_IIA,hand_GW,handChecked_2018
2489388,3/1/2013,MAP Pharmaceuticals Inc,Allergan Inc,https://www.sec.gov/Archives/edgar/data/850693/000085069313000004/agn10-qq12013.htm,915.6,172.5,871.7,915600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000850693,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2834,,,0,1,,,0
2492010,3/11/2013,Online Resources Corp,ACI Worldwide Inc,https://www.sec.gov/Archives/edgar/data/935036/000119312513204568/d500416d10q.htm,170.503008,98.495,260.1,0,0,0,3.05,0,0,0,0,99.15000000000001,0,0,0,0,0,68303000,,,0000935036,,,,,Alexey,,Post2002collect,,,,2013,Services,7372,,100,0,1,,,0
2492905,3/28/2013,Acme Packet Inc,Oracle Corp,https://www.sec.gov/Archives/edgar/data/1341439/000119312513272832/d531515d10k.htm,525,1300,2100,525000000,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001341439,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,7372,,,0,1,,,0
2493405,6/7/2013,Virgin Media Inc,Liberty Global Inc,https://www.sec.gov/Archives/edgar/data/1570585/000157058513000077/lgsept30201310q.htm,3925.8,9020.200000000001,14135.5,3925800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, 0001570585,,,,,Alexey,,Post2002collect,,,,2013,Services,4841,,,0,1,,,0
2493821,4/15/2013,Metals USA Holdings Corp,Reliance Steel & Aluminum Co,https://www.sec.gov/Archives/edgar/data/861884/000110465913059391/a13-13953_110q.htm,220,349.1,766.8,220000000,0,0,220,0,0,0,0,0,0,0,0,0,0,0,,,0000861884,,,,,Alexey,,Post2002collect,,,,2013,Trade,5051,,,0,1,,,0
2495783,1/28/2014,Harris Teeter Supermarkets Inc,Kroger Co,https://www.sec.gov/Archives/edgar/data/56873/000110465914024819/a14-2996_110k.htm,430,901,2436,430000000,0,0,430,0,0,0,0,0,0,0,0,0,0,0,,,0000056873,,,,,Alexey,,Post2002collect,,,,2014,Trade,5411,3.93,,0,1,,,0
2500423,10/23/2013,Optimer Pharmaceuticals Inc,Cubist Pharmaceuticals Inc,https://www.sec.gov/Archives/edgar/data/912183/000104746914001280/a2218356z10-k.htm,597,108.631,685.086,0,0,0,0,0,0,0,0,0,36,0,0,0,0,561000000,,,0000912183,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2834,31.41,,0,1,,,0
2502610,7/16/2013,RL Polk & Co,IHS Inc,https://www.sec.gov/Archives/edgar/data/1316360/000131636013000169/q31310q.htm,632.1,929.981,1400,632100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001316360,,,,,Alexey,,Post2002collect,,,,2013,Services,7371,,100,0,1,,,0
2504631,9/13/2013,MISCOR Group Ltd,Integrated Electrical Services,https://www.sec.gov/Archives/edgar/data/1048268/000119312514043268/d673577d10q.htm,3.7,5.293,16.217,0,0,0,1.2,0,0,0,0,2.1,0,0,0,0,0,400000,,,0001048268,,,,,Alexey,,Post2002collect,,,,2013,Services,1731,,,0,1,,,0
2515137,8/27/2013,Met-Pro Corp,CECO Environmental Corp,https://www.sec.gov/Archives/edgar/data/3197/000119312513434882/d613456d10q.htm,11.91,105.429,207.3,11910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000003197,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,3564,,54.28,0,1,,,0
2519719,8/20/2013,Market Leader Inc,Trulia Inc,https://www.sec.gov/Archives/edgar/data/1349454/000119312513442311/d611949d10q.htm,123.1,253.749,372.664,123100000,0,0,42.9,32.3,0,0,0,29,0,0,0,0,0,18900000,,,0001349454,,,,,Alexey,,Post2002collect,,,,2013,Services,7374,,,0,1,,,0
2522980,10/1/2013,Warner Chilcott PLC,Actavis Inc,https://www.sec.gov/Archives/edgar/data/884629/000119312513419835/d604304d10q.htm,3021,3956.1,9200,3021000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000884629,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2834,,,0,1,,,0
2525556,12/23/2013,Stewart Enterprises Inc,Service Corp International,https://www.sec.gov/Archives/edgar/data/89089/000008908914000002/sci-12312013x10k.htm,79.40000000000001,578.578,1500,79400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000089089,,,,,Alexey,,Post2002collect,,,,2013,Services,7261,,,0,1,,,0
2527092,7/11/2013,ExactTarget Inc,Salesforce.com Inc,https://www.sec.gov/Archives/edgar/data/1108524/000119312513354101/d548588d10q.htm,708.26,1852.852,2600,708260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001108524,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,7372,,,0,1,,,0
2528143,11/12/2013,New Young Bdcstg Hldg Co Inc,Media General Inc,https://www.sec.gov/Archives/edgar/data/216539/000143774914003677/meg20131231_10k.htm,359.4,487.223,434.186,359400000,0,0,0,0,0,0,0,0,0,0,0,0,0,359400000,,,0000216539,,,,,Alexey,,Post2002collect,,,,2013,Services,4833,27.18,,0,1,,,0
2529718,12/23/2013,Belo Corp,Gannett Co Inc,https://www.sec.gov/Archives/edgar/data/39899/000003989914000010/gci-20131229x10k.htm,835.900032,943.841,1470,835900000,0,0,0,0,0,0,0,0,0,0,0,0,0,835900000,,,0000039899,,,,,Alexey,,Post2002collect,,,,2013,Services,2711,33.38,,0,1,,,0
2532370,10/1/2013,Vanguard Health Systems Inc,Tenet Healthcare Corp,https://www.sec.gov/Archives/edgar/data/70318/000110465914012768/a13-26042_110k.htm,108,1936,4300,108000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000070318,,,,,Alexey,,Post2002collect,,,,2013,Services,8062,59.09,,0,1,,,0
2547011,11/25/2013,SHFL entertainment Inc,Bally Technologies Inc,https://www.sec.gov/Archives/edgar/data/2491/000110465914008041/a14-5007_110q.htm,510.627008,821.423,1382.405,510627000,0,0,7,456,0,0,0,43,0,0,0,0,0,4627000,,,0000002491,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,7372,,,0,1,,,0
2547452,7/17/2013,Talon Therapeutics Inc,Spectrum Pharmaceuticals Inc,https://www.sec.gov/Archives/edgar/data/831547/000119312513445708/d626391d10qa.htm,46.3,20.606,37.61,46300000,18.5,0,0,27.8,0,0,0,0,0,0,0,0,0,0,,,0000831547,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2836,83.7,,0,1,,,0
2548699,11/19/2013,Nash Finch Co,Spartan Stores Inc,https://www.sec.gov/Archives/edgar/data/877422/000119312514095665/d668658d10kt.htm,10.75,43.584,379.614,10750000,0,0,3.6,0,0,0,0,2.5,0,0,0,0,0,4650000,,,0000877422,,,,,Alexey,,Post2002collect,,,,2013,Trade,5411,,,0,1,,,0
2549016,10/7/2013,Sourcefire Inc,Cisco Systems Inc,https://www.sec.gov/Archives/edgar/data/858877/000085887713000057/csco-20131026x10qq1fy14.htm,577,1791,2449,577000000,22,0,0,400,0,0,0,129,0,0,0,0,0,26000000,,,0000858877,,,,,Alexey,,Post2002collect,,,,2013,Services,3577,,,0,1,,,0
2549430,10/7/2013,Maidenform Brands Inc,Hanesbrands Inc,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000005/hbi-20131228x10k.htm,270.43,193.326,581,270430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001359841,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2341,,,0,1,,,0
2550721,1/27/2014,Health Management Assoc Inc,Community Health Systems Inc,https://www.sec.gov/Archives/edgar/data/1108109/000119312514187640/d718723d10q.htm,93,3942,3530,93000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, 0001108109,,,,,Alexey,,Post2002collect,,,,2014,Services,8062,52.46,,0,1,,,0
2551030,9/11/2013,Trius Therapeutics Inc,Cubist Pharmaceuticals Inc,https://www.sec.gov/Archives/edgar/data/912183/000110465913083347/a13-19490_110q.htm,659,159.442,699.029,659000000,659,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000912183,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2834,12.17,,0,1,,,0
2558355,10/1/2013,Volterra Semiconductor Corp,Maxim Integrated Products Inc,https://www.sec.gov/Archives/edgar/data/743316/000074331614000009/maximq21410-q.htm,226.9,174.894,615,226900000,0,2.5,6.4,0,0,0,0,24.6,0,0,.9,192.5,0,0,,,0000743316,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,3674,,,0,1,,,0
2561109,4/17/2014,Hi-Tech Pharmacal Co Inc,Akorn Inc,https://www.sec.gov/Archives/edgar/data/3116/000117184314003889/f10q_081114.htm,358.7,177.1,650,,9.4,0,5.5,0,0,0,0,.3,0,0,0,0,0,343500000,,,0000003116,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2834,,,0,1,,,0
2562335,12/12/2013,Dial Global Inc,Cumulus Media Inc,https://www.sec.gov/Archives/edgar/data/1058623/000105862314000014/cmls2013123110k.htm,150.9,104.675,260,150900000,0,0,0,0,0,0,0,150.9,0,0,0,0,0,0,,,0001058623,,,,,Alexey,,Post2002collect,,,,2013,Services,4832,82.69,,0,1,,,0
2566741,10/25/2013,Boise Inc,Packaging Corp of America,https://www.sec.gov/Archives/edgar/data/75677/000007567714000009/pkg1231201310k.htm,277,458.579,2100,,0,0,20.6,0,0,0,0,256.4,0,0,0,0,0,0,,,0000075677,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,2653,36,,0,1,,,0
2568977,11/5/2013,Official Payments Holdings Inc,ACI Worldwide Inc,https://www.sec.gov/Archives/edgar/data/935036/000119312514076222/d638415d10k.htm,72.565,43.512,139.8,,0,0,5.065,0,0,0,0,47.5,0,0,0,0,0,20000000,,,0000935036,,,,,Alexey,,Post2002collect,,,,2013,Services,7372,,,0,1,,,0
2569743,12/17/2013,MAKO Surgical Corp,Stryker Corp,https://www.sec.gov/Archives/edgar/data/310764/000031076414000021/syk10k12312013.htm,515,1217,1679,,169,0,24,231,0,0,0,91,0,0,0,0,0,0,,,0000310764,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,3841,,,0,1,,,0
2577418,11/26/2013,Symmetricom Inc,Microsemi Corp,https://www.sec.gov/Archives/edgar/data/310568/000031056814000012/mscc201410qq1.htm,110.8,58.162,312.7,110800000,0,0,4.3,74.09999999999999,0,0,0,32.4,0,0,0,0,0,0,,,0000310568,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,3674,,,0,1,,,0
2578392,1/31/2014,Consolidated Graphics Inc,RR Donnelley & Sons Co,https://www.sec.gov/Archives/edgar/data/29669/000156459014001705/rrd-10q_20140331.htm,177.86,260.57,660.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000029669,,,,,Alexey,,Post2002collect,,,,2014,Services,2752,,,1,1,177.86,260.57,1
2581231,12/18/2013,Mindspeed Technologies Inc,MACOM Technology Solutions Hol,https://www.sec.gov/Archives/edgar/data/1493594/000119312514048304/d667632d10q.htm,146.69,10.707,232,146690000,17.91,0,0,116.93,0,0,0,11.85,0,0,0,0,0,0,,,0001493594,,,,,Alexey,,Post2002collect,,,,2013,Manufacturing,3679,,,0,1,,,0
2582065,1/2/2014,Santarus Inc,Salix Pharmaceuticals Ltd,https://www.sec.gov/Archives/edgar/data/1009356/000119312514191340/d708076d10q.htm,1681,1129.795,2700,1681000000,83,0,0,0,0,0,0,0,44,0,0,0,0,1554000000,,,0001009356,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2834,,,0,1,,,0
2587440,6/18/2014,Jos A Bank Clothiers Inc,The Men's Wearhouse Inc,https://www.sec.gov/Archives/edgar/data/884217/000110465914065728/a14-17235_110q.htm,621.2,744.7,1800,621200000,0,0,539.1,0,0,0,0,53,0,0,0,0,0,29100000,,,0000884217,,,,,Alexey,,Post2002collect,,,,2014,Trade,5611,,,0,1,,,0
2593060,2/19/2014,Performance Technologies Inc,Sonus Networks Inc,https://www.sec.gov/Archives/edgar/data/1105472/000110547214000021/sons2013123110-k.htm,16.81,27.317,34,16810000,0,0,0,9.08,0,0,0,6.14,0,0,.86,0,0,730000,,,0001105472,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,7373,,,0,1,,,0
2593353,5/6/2014,LSI Corp,Avago Technologies Ltd,https://www.sec.gov/Archives/edgar/data/1441634/000144163414000047/avgo-08032014x10q.htm,3865,1158,6518,3865000000,192,11,178,1961,0,0,0,1415,0,0,106,0,0,2000000,,,0001441634,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3674,,,0,1,,,0
2595273,2/6/2014,Responsys Inc,Oracle Corp,https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/d725622d10k.htm,1100,1300,1600,1100000000,99,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001341439,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,7372,,,0,1,,,0
2595841,1/29/2014,Dynamics Research Corp,Engility Holdings Inc,https://www.sec.gov/Archives/edgar/data/1544229/000154422914000012/eng10-q2014q1.htm,46.2,165.079,121,,0,0,0,0,0,0,0,42.1,0,0,4.1,0,0,0,,,0001544229,,,,,Alexey,,Post2002collect,,,,2014,Services,8711,,,0,1,,,0
2596564,3/7/2014,MediStem Inc,Intrexon Corp,https://www.sec.gov/Archives/edgar/data/1356090/000119312514192614/d707769d10q.htm,0,25.866,24.995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001356090,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2836,,,0,1,,,0
2598403,3/24/2014,Patient Safety Technologies,Stryker Corp,https://www.sec.gov/Archives/edgar/data/310764/000031076414000091/syk10q03312014q1.htm,59,68,120,,0,0,26,0,0,0,0,33,0,0,0,0,0,0,,,0000310764,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3841,,,0,1,,,0
2599080,4/1/2014,Pacer International Inc,XPO Logistics Inc,https://www.sec.gov/Archives/edgar/data/1166003/000119312514180414/d708078d10q.htm,85.52,176.232,331.5,,0,0,2.76,13.19,0,0,0,67.26000000000001,0,0,0,0,0,2310000,,, 0001166003,,,,,Alexey,,Post2002collect,,,,2014,Services,4731,,,0,1,,,0
2599317,3/3/2014,Stream Global Services Inc,Convergys Corp,https://www.sec.gov/Archives/edgar/data/1062047/000106204714000011/cvg331201410q.htm,370.4,280.9,804.5,,0,0,17,0,0,0,0,352,0,0,0,0,0,1400000,,,0001062047,,,,,Alexey,,Post2002collect,,,,2014,Services,7389,,,0,1,,,0
2607013,4/30/2014,ATMI Inc,Entegris Inc,https://www.sec.gov/Archives/edgar/data/1101302/000110130214000013/entg-2014628x10q.htm,296.762,316.102,1130.034,296762000,0,0,120.8,0,0,0,0,160.8,0,0,0,0,0,15100000,,,0001101302,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3089,,,0,1,,,0
2608983,4/1/2014,Supertex Inc,Microchip Technology Inc,https://www.sec.gov/Archives/edgar/data/827054/000082705414000176/a2014063010q.htm,89.59999999999999,133.713,391.8,89600000,0,0,0,70.8,0,0,0,17.7,0,0,1.1,0,0,0,,,0000827054,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3674,,,0,1,,,0
2610322,7/1/2014,Forest Laboratories Inc,Actavis PLC,https://www.sec.gov/Archives/edgar/data/827054/000082705414000176/a2014063010q.htm,12768.499712,16706.1,30900,11405500000,1363,0,0,0,0,0,0,60,0,0,0,0,0,11345500000,,,0001578845,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2834,,,0,1,,,0
2610709,5/12/2014,LCA-Vision Inc,PhotoMedex Inc,https://www.sec.gov/Archives/edgar/data/711665/000071166514000034/form_10-q.htm,39.05,49.582,106.552,39050000,0,0,29.85,0,0,0,0,0,0,0,0,0,0,9200000,,,0000711665,,,,,Alexey,,Post2002collect,,,,2014,Services,3845,,,0,1,,,0
2611837,7/31/2014,Emeritus Corp,Brookdale Senior Living Inc,https://www.sec.gov/Archives/edgar/data/1332349/000133234914000020/form10-q.htm,259,634,1649,259000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001332349,,,,,Alexey,,Post2002collect,,,,2014,Services,8059,,,0,1,,,0
2614332,6/12/2015,Lorillard Inc,Reynolds American Inc,https://www.sec.gov/Archives/edgar/data/1275283/000156459015008652/rai-10q_20150930.htm,27443,10084,25833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001275283,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,2111,,,0,1,,,0
2619000,7/29/2014,Schawk Inc,Matthews International Corp,https://www.sec.gov/Archives/edgar/data/63296/000006329614000145/form10k-2014.htm,327.42,312.558,616.686,,0,0,121.26,2.89,0,0,0,203.27,0,0,0,0,0,0,,,0000063296,,,,,Alexey,,Post2002collect,,,,2014,Services,3364,,,0,1,,,0
2632446,2/9/2015,Orbital Sciences Corp,Alliant Techsystems Inc,https://www.sec.gov/Archives/edgar/data/866121/000086612115000010/oa-3312015x10xk.htm,164,36.878,1757.977,164000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000866121,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,3482,,,0,1,,,0
2633051,7/24/2015,DirecTV Inc,AT&T Inc,https://www.sec.gov/Archives/edgar/data/732717/000073271715000121/q3_10q.htm,35078.00064,35343,47404,,0,0,3005,0,0,0,0,19803,0,0,0,0,0,12270000000,,,0000732717,,,,,Alexey,,Post2002collect,,,,2015,Services,4813,,,0,1,,,0
2634022,4/13/2017,B/E Aerospace Inc,Rockwell Collins Inc,https://www.sec.gov/Archives/edgar/data/1137411/000113741117000097/col_6302017x10q.htm,2381,6645,6536,2381000000,0,0,0,723,0,0,0,1658,0,0,0,0,0,0,,,0001137411 ,,,,,Alexey,,Post2002collect,,,,2017,Manufacturing,3728,23.17,,0,1,,,0
2637444,2/2/2015,Gentiva Health Services Inc,Kindred Healthcare Inc,https://www.sec.gov/Archives/edgar/data/1060009/000156459015003745/knd-10q_20150331.htm,399.799008,1376.528,719.913,399799000,0,0,37.8,0,0,1.82,0,0,0,0,0,0,0,360179000,,,0001060009,,,,,Alexey,,Post2002collect,,,,2015,Services,8051,,,0,1,,,0
2637619,8/15/2014,Digital Cinema Destinations,Carmike Cinemas Inc,https://www.sec.gov/Archives/edgar/data/799088/000119312514396202/d783715d10q.htm,2.19,44.738,58.006,2190000,0,0,0,0,0,0,0,0,0,0,0,0,0,2190000,,,0000799088,,,,,Alexey,,Post2002collect,,,,2014,Services,7832,,,0,1,,,0
2641303,8/28/2014,Hillshire Brands Co,Tyson Foods Inc,https://www.sec.gov/Archives/edgar/data/100493/000010049314000220/tsn201410kq4.htm,5141.000192,4804,8244,5141000000,0,0,4594,0,0,6,0,541,0,0,0,0,0,0,,,0000100493,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2015,,,0,1,,,0
2644268,7/22/2014,Hittite Microwave Corp,Analog Devices Inc,https://www.sec.gov/Archives/edgar/data/6281/000000628114000027/adi_q3x10-qx822014.htm,669,1344.851,2433.297,669000000,.9,0,0,15.1,0,0,0,628.5,0,0,24.5,0,0,0,,,0000006281,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3674,,,0,1,,,0
2644269,8/5/2014,Idenix Pharmaceuticals Inc,Merck & Co Inc,https://www.sec.gov/Archives/edgar/data/310158/000031015814000071/mrk0930201410q.htm,3200,1500,3900,,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000310158,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2834,,,0,1,,,0
2645911,7/24/2014,OpenTable Inc,The Priceline Group Inc,https://www.sec.gov/Archives/edgar/data/1075531/000107553114000066/pcln9301410q.htm,1245,1612,2529,1245000000,0,0,980,15,0,0,0,0,0,0,0,0,0,250000000,,, 0001075531,,,,,Alexey,,Post2002collect,,,,2014,Services,4724,,,0,1,,,0
2646335,10/31/2014,tw telecom inc,Level 3 Commun Inc,https://www.sec.gov/Archives/edgar/data/794323/000079432315000003/lvlt-123114_10k.htm,1323,5124,6011,1323000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000794323,,,,,Alexey,,Post2002collect,,,,2014,Services,4813,22.03,,0,1,,,0
2646364,7/23/2014,Fusion-io Inc,SanDisk Corp,https://www.sec.gov/Archives/edgar/data/1000180/000100018014000068/sndkq31410-q.htm,443,542.6900000000001,1263.543,443000000,61,0,54,271,0,0,0,57,0,0,0,0,0,0,,,0001000180,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3572,,,0,1,,,0
2646955,9/8/2014,MICROS Systems Inc,Oracle Corp,https://www.sec.gov/Archives/edgar/data/1341439/000119312514448728/d819288d10q.htm,1966,3304,5247,1966000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001341439,,,,,Alexey,,Post2002collect,,,,2014,Services,7372,,,0,1,,,0
2648357,7/6/2015,Family Dollar Stores Inc,Dollar Tree Inc,https://www.sec.gov/Archives/edgar/data/935703/000093570315000082/dltr-2015x08x01x10q.htm,3570.3,4819,6526.6,3570300000,0,0,3100,0,0,0,0,5.5,0,0,0,0,0,464800000,,,0000935703,,,,,Alexey,,Post2002collect,,,,2015,Trade,5331,,,0,1,,,0
2649022,8/12/2014,PLX Technology Inc,Avago Technologies Ltd,https://www.sec.gov/Archives/edgar/data/1441634/000144163414000049/avgo-110214x10k.htm,191,75,297,191000000,29,0,5,118,0,0,0,39,0,0,0,0,0,0,,,0001441634,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,3674,,,0,1,,,0
2650050,10/1/2014,Medical Action Industries Inc,Owens & Minor Inc,https://www.sec.gov/Archives/edgar/data/75252/000162828015000917/omi1231201410k.htm,77.623,150.492,261.609,77623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000075252,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,5047,,,0,1,,,0
2651883,10/16/2014,Enventis Corp,Consolidated Commun Hldg Inc,https://www.sec.gov/Archives/edgar/data/1304421/000110465915015377/a14-26241_110k.htm,20.6,162.36,407.559,20570000,0,0,1.4,0,0,5.5,0,13.7,0,0,0,0,0,0,,,0001304421,,,,,Alexey,,Post2002collect,,,,2014,Services,4813,,,0,1,,,0
2652569,8/18/2014,Vitacost.com Inc,Kroger Co,https://www.sec.gov/Archives/edgar/data/56873/000110465914086951/a14-22856_110q.htm,127,160,287,127000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000056873,,,,,Alexey,,Post2002collect,,,,2014,Trade,5411,,,0,1,,,0
2655375,10/17/2014,URS Corp,AECOM Technology Corp,https://www.sec.gov/Archives/edgar/data/868857/000110465915008334/a14-26187_110q.htm,830,3801,5120.6,830000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000868857,,,,,Alexey,,Post2002collect,,,,2014,Services,8711,,,0,1,,,0
2655953,1/12/2015,Rockwood Holdings Inc,Albemarle Corp,https://www.sec.gov/Archives/edgar/data/915913/000091591315000018/a0331201510q.htm,1956.760064,2624.876,5718.268,,0,226.65,363.12,0,0,0,0,1339.86,0,0,0,0,0,27130000,,,0000915913,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,2899,,,0,1,,,0
2656033,8/14/2014,ZipRealty Inc,Realogy Holdings Corp,https://www.sec.gov/Archives/edgar/data/1355001/000139898714000188/form10-q.htm,7,92,167,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001398987,,,,,Alexey,,Post2002collect,,,,2014,Financial,6531,,,0,1,,,0
2658318,2/17/2015,Trulia Inc,Zillow Inc,https://www.sec.gov/Archives/edgar/data/1617640/000119312515184075/d879710d10q.htm,549,1737.075,1966.42,549000000,0,0,353,91,0,0,0,92,0,0,0,0,0,13000000,,,0001617640,,,,,Alexey,,Post2002collect,,,,2015,Services,7389,,,0,1,,,0
2667653,8/21/2015,ANN Inc,Ascena Retail Group Inc,https://www.sec.gov/Archives/edgar/data/1498301/000149830115000090/asna10q-q1fy16.htm,915.500032,953.2,2097.2,,0,0,815,0,0,0,0,51.5,0,0,0,0,0,49000000,,,0001498301,,,,,Alexey,,Post2002collect,,,,2015,Trade,5621,,,0,1,,,0
2671080,11/18/2014,Bolt Technology Corp,Teledyne Technologies Inc,https://www.sec.gov/Archives/edgar/data/1094285/000109428515000037/tdy-20141228x10k.htm,41.5,128.8,171,41500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001094285,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,7376,,,0,1,,,0
2672223,10/21/2014,Annies Inc,General Mills Inc,https://www.sec.gov/Archives/edgar/data/40704/000119312514445397/d838973d10q.htm,268.4,589.8,821.2,,0,0,244.5,0,0,0,0,23.9,0,0,0,0,0,0,,,0000040704,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2099,,,0,1,,,0
2673697,12/5/2014,Taminco Corp,Eastman Chemical Co,https://www.sec.gov/Archives/edgar/data/915389/000091538915000021/emn2014123110k.htm,1002,1509,2765,1002000000,0,0,0,205,0,0,0,601,180,0,0,0,0,16000000,,,0000915389,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,2821,36.63,,0,1,,,0
2673763,12/10/2014,Conversant Inc,Alliance Data Systems Corp,https://www.sec.gov/Archives/edgar/data/1101215/000110121515000063/form_10k.htm,755.6,1650.299,2259.034,755600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0001101215,,,,,Alexey,,Post2002collect,,,,2014,Services,8742,,,0,1,,,0
2675174,1/29/2015,Auxilium Pharmaceuticals Inc,Endo International PLC,https://www.sec.gov/Archives/edgar/data/1593034/000159303415000011/endp-3312015x10q.htm,2838.000128,177.854,2569.584,2838000000,324.1,0,0,2513.9,0,0,0,0,0,0,0,0,0,0,,,0001593034,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,2834,,,0,1,,,0
2677056,6/1/2015,Viasystems Group Inc,TTM Tech Inc,https://www.sec.gov/Archives/edgar/data/1116942/000119312515284892/d930693d10q.htm,146.5,297.392,397.83,146500000,0,0,0,3,0,0,0,143.5,0,0,0,0,0,0,,,0001116942,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,3672,,,0,1,,,0
2677195,3/17/2015,Allergan Inc,Actavis PLC,https://www.sec.gov/Archives/edgar/data/1578845/000119312515180860/d912920d10q.htm,56060.502016,26368.5,74757.89999999999,56060500000,11010,0,700,0,0,0,0,1050.5,0,0,0,0,0,43300000000,,,0001578845,,,,,Alexey,,Post2002collect,,,,2015,Manufacturing,2834,,,0,1,,,0
2678607,11/20/2014,LipoScience Inc,Laboratory Corp of America Hld,https://www.sec.gov/Archives/edgar/data/920148/000092014815000020/lh10-k2014.htm,27.2,17.4,67.90000000000001,27200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0000920148,,,,,Alexey,,Post2002collect,,,,2014,Manufacturing,8071,,,0,1,,,0
